"id","college_board_id","school_name","course_record_id","course_title","transcript_abbreviation","course_number","course_length","subject_area","discipline","uc_honors","cte_industry_sector","cte_pathway","school_code"
"389","054630","Crawford High School","NKDPFM","Ethnic Studies S.K.I.L.L.S with English Language Development","ETHN STUDIES with ELD 1,2 (P)","6998","Full Year","G","Interdisciplinary","None","","","334"
"390","054630","Crawford High School","NKDPFM","Ethnic Studies S.K.I.L.L.S with English Language Development","ETHN STUDIES with ELD 1,2 (P)","6999","Full Year","G","Interdisciplinary","None","","","334"
"391","054630","Crawford High School","HM2T6A","Cybersecurity","CYBERSECURITY LL (P)","8359","Full Year","G","Mathematics - Computer Science","None","Information and Communication Technologies","Information Support and Services","334"
"392","054630","Crawford High School","HM2T6A","Cybersecurity","CYBERSECURITY LL (P)","8360","Full Year","G","Mathematics - Computer Science","None","Information and Communication Technologies","Information Support and Services","334"
"393","054630","Crawford High School","ERBLGY","English 1,2: Identity and Relationships","ENG: IDENT & RELATIONSHPS 1,2 (P),ENG: IDENT & RELATIONSHPS 1,2 CL(P)","1371C","Full Year","B","English","None","","","334"
"394","054630","Crawford High School","ERBLGY","English 1,2: Identity and Relationships","ENG: IDENT & RELATIONSHPS 1,2 (P),ENG: IDENT & RELATIONSHPS 1,2 CL(P)","1372C","Full Year","B","English","None","","","334"
"395","054630","Crawford High School","N4DLFA","English 3,4","ENGLISH 3,4 (P),ENGLISH 3 P,ENGLISH 4 P","1570","Full Year","B","English","None","","","334"
"396","054630","Crawford High School","N4DLFA","English 3,4","ENGLISH 3,4 (P),ENGLISH 3 P,ENGLISH 4 P","1571","Full Year","B","English","None","","","334"
"397","054630","Crawford High School","H4ZY5K","WRITERS WORKSHOP 1,2 (P)","WRITERS WK 1,2 (P)","1745","Full Year","B","English","None","","","334"
"398","054630","Crawford High School","H4ZY5K","WRITERS WORKSHOP 1,2 (P)","WRITERS WK 1,2 (P)","1746","Full Year","B","English","None","","","334"
"399","054630","Crawford High School","PJJC3EP","Spanish for Spanish Speakers 3,4","SP SPKRS 3, 4(P),SP SPKRS 3P,SP SPKRS 4P","2347","Full Year","E","LOTE Level 2","None","","","334"
"400","054630","Crawford High School","PJJC3EP","Spanish for Spanish Speakers 3,4","SP SPKRS 3, 4(P),SP SPKRS 3P,SP SPKRS 4P","2348","Full Year","E","LOTE Level 2","None","","","334"
"401","054630","Crawford High School","S6H4FB","AP Calculus AB","CALC AB 1,2 AP (HP),EDG AP CALC AB 1,2 (HP)","4849","Full Year","C","Calculus","AP","","","334"
"402","054630","Crawford High School","S6H4FB","AP Calculus AB","CALC AB 1,2 AP (HP),EDG AP CALC AB 1,2 (HP)","4850","Full Year","C","Calculus","AP","","","334"
"403","054630","Crawford High School","H3BQ5Z","AP Calculus BC","CALC BC 1AP (HP),CALC BC 2AP (HP)","4197","Full Year","C","Calculus","AP","","","334"
"404","054630","Crawford High School","H3BQ5Z","AP Calculus BC","CALC BC 1AP (HP),CALC BC 2AP (HP)","4198","Full Year","C","Calculus","AP","","","334"
"405","054630","Crawford High School","CSQZYP","Data Science and Statistics: A Modeling Approach (3,4) Honors","DATA SCI&STATS (3,4) HR","4673","Full Year","C","Other Advanced Mathematics","Honors","Information and Communication Technologies","Information Support and Services","334"
"406","054630","Crawford High School","CSQZYP","Data Science and Statistics: A Modeling Approach (3,4) Honors","DATA SCI&STATS (3,4) HR","4674","Full Year","C","Other Advanced Mathematics","Honors","Information and Communication Technologies","Information Support and Services","334"
"407","054630","Crawford High School","D98QEG","Data Science and Statistics: A Modeling Approach (1,2)","DATA SCI&STATS 1,2(P)","4688","Full Year","C","Statistics","None","Information and Communication Technologies","Information Support and Services","334"
"408","054630","Crawford High School","D98QEG","Data Science and Statistics: A Modeling Approach (1,2)","DATA SCI&STATS 1,2(P)","4689","Full Year","C","Statistics","None","Information and Communication Technologies","Information Support and Services","334"
"409","054630","Crawford High School","HWPRNQ","Biology 1/2 Advanced","Biology 1,2 Advanced / BIO 1,2 ADV (P),BIO 1 ADV   P,BIO 2 ADV   P","6121","Full Year","D","Biology / Life Sciences","None","","","334"
"410","054630","Crawford High School","HWPRNQ","Biology 1/2 Advanced","Biology 1,2 Advanced / BIO 1,2 ADV (P),BIO 1 ADV   P,BIO 2 ADV   P","6122","Full Year","D","Biology / Life Sciences","None","","","334"
"411","054630","Crawford High School","TR4PFN","Automotive Engineering 1,2","AUTO ENGINEER 1,2 (P)","0813","Full Year","D","Interdisciplinary Sciences","None","Transportation","Systems, Diagnostics, Service, and Repair","334"
"412","054630","Crawford High School","TR4PFN","Automotive Engineering 1,2","AUTO ENGINEER 1,2 (P)","0814","Full Year","D","Interdisciplinary Sciences","None","Transportation","Systems, Diagnostics, Service, and Repair","334"
"413","054630","Crawford High School","CJX4HB","Marine Science1/2","MARINE SCI 1,2(P),MARINE SCI 1P,MARINE SCI 2P","6441","Full Year","D","Interdisciplinary Sciences","None","Agriculture and Natural Resources","Forestry and Natural Resources","334"
"414","054630","Crawford High School","CJX4HB","Marine Science1/2","MARINE SCI 1,2(P),MARINE SCI 1P,MARINE SCI 2P","6442","Full Year","D","Interdisciplinary Sciences","None","Agriculture and Natural Resources","Forestry and Natural Resources","334"
"415","054630","Crawford High School","PEP9ZA","AP Physics 1","AP PHYSICS I A, B (HP),AP PHYSICS  I AHP","6349","Full Year","D","Physics","AP","","","334"
"416","054630","Crawford High School","PEP9ZA","AP Physics 1","AP PHYSICS I A, B (HP),AP PHYSICS  I AHP","6350","Full Year","D","Physics","AP","","","334"
"417","054630","Crawford High School","KT9XCE","Guitar 3,4","GUITAR 3,4 (P)","5393","Full Year","F","Music","None","","","334"
"418","054630","Crawford High School","KT9XCE","Guitar 3,4","GUITAR 3,4 (P)","5394","Full Year","F","Music","None","","","334"
"419","054630","Crawford High School","IMQTGKF","AP 2D Art and Design","2D ART & DES 1,2 AP (HP)","0367","Full Year","F","Visual Arts","AP","","","334"
"420","054630","Crawford High School","IMQTGKF","AP 2D Art and Design","2D ART & DES 1,2 AP (HP)","0368","Full Year","F","Visual Arts","AP","","","334"
"421","054630","Crawford High School","B6H38B","AP 3D Art and Design","3D ART & DES 1,2 AP(HP)","0369","Full Year","F","Visual Arts","AP","","","334"
"422","054630","Crawford High School","B6H38B","AP 3D Art and Design","3D ART & DES 1,2 AP(HP)","0370","Full Year","F","Visual Arts","AP","","","334"
"423","054630","Crawford High School","K4JCAL","Ceramics 1,2","CERAM 1,2 (P)","0231","Full Year","F","Visual Arts","None","","","334"
"424","054630","Crawford High School","K4JCAL","Ceramics 1,2","CERAM 1,2 (P)","0232","Full Year","F","Visual Arts","None","","","334"
"425","054630","Crawford High School","GFAQP4","Ceramics 3,4","Ceramics 3,4 (P)","0233","Full Year","F","Visual Arts","None","","","334"
"426","054630","Crawford High School","GFAQP4","Ceramics 3,4","Ceramics 3,4 (P)","0234","Full Year","F","Visual Arts","None","","","334"
"427","054630","Crawford High School","PS8JQM","Design in Mixed Media 3/4","DES MIX MED 3,4 (P)","0246","Full Year","F","Visual Arts","None","","","334"
"428","054630","Crawford High School","PS8JQM","Design in Mixed Media 3/4","DES MIX MED 3,4 (P)","0247","Full Year","F","Visual Arts","None","","","334"
"429","054281","East Village Middle College High School","PWN4S9","AVID Leadership","AVID LEADERSHIP A(P),AVID LEADERSHIP B(P)","0855","Full Year","G","Interdisciplinary","None","","","503"
"430","054281","East Village Middle College High School","PWN4S9","AVID Leadership","AVID LEADERSHIP A(P),AVID LEADERSHIP B(P)","0856","Full Year","G","Interdisciplinary","None","","","503"
"431","054281","East Village Middle College High School","ZC354S","English 3,4 Honors","ENGLISH 3,4 HONORS (HP)","1380","Full Year","B","English","Honors","","","503"
"432","054281","East Village Middle College High School","ZC354S","English 3,4 Honors","ENGLISH 3,4 HONORS (HP)","1381","Full Year","B","English","Honors","","","503"
"433","054281","East Village Middle College High School","F832JF","Photographic Imaging 1/2/3/4","PHOTOIMAG1,2 (P),PHOTOIMAG 3,4 (P)","8105","Full Year","F","Visual Arts","None","Arts, Media, and Entertainment","Design, Visual and Media Arts","503"
"434","054281","East Village Middle College High School","F832JF","Photographic Imaging 1/2/3/4","PHOTOIMAG1,2 (P),PHOTOIMAG 3,4 (P)","8106","Full Year","F","Visual Arts","None","Arts, Media, and Entertainment","Design, Visual and Media Arts","503"
"435","054281","East Village Middle College High School","F832JF","Photographic Imaging 1/2/3/4","PHOTOIMAG1,2 (P),PHOTOIMAG 3,4 (P)","8107","Full Year","F","Visual Arts","None","Arts, Media, and Entertainment","Design, Visual and Media Arts","503"
"436","054281","East Village Middle College High School","F832JF","Photographic Imaging 1/2/3/4","PHOTOIMAG1,2 (P),PHOTOIMAG 3,4 (P)","8108","Full Year","F","Visual Arts","None","Arts, Media, and Entertainment","Design, Visual and Media Arts","503"
"437","052840","Garfield High School","TE4NGD","Developmental Psychology of Children 1,2","DEV PSYCHLD1,2 (P),DEV PSY/CHLD 1-2 (P)","8796","Full Year","G","History / Social Science","None","Education, Child Development, and Family Services","Child Development","361"
"438","052840","Garfield High School","TE4NGD","Developmental Psychology of Children 1,2","DEV PSYCHLD1,2 (P),DEV PSY/CHLD 1-2 (P)","8797","Full Year","G","History / Social Science","None","Education, Child Development, and Family Services","Child Development","361"
"439","052840","Garfield High School","TE4NGD","Developmental Psychology of Children 1,2","DEV PSYCHLD1,2 (P),DEV PSY/CHLD 1-2 (P)","8720","Full Year","G","History / Social Science","None","Education, Child Development, and Family Services","Child Development","361"
"440","052840","Garfield High School","H3SZX2","Developmental Psychology of Children 3,4","DEV PSY/CHLD 3 (P),DEV PSY/CHLD 4 (P)","8798","Full Year","G","History / Social Science","None","Education, Child Development, and Family Services","Child Development","361"
"441","052840","Garfield High School","H3SZX2","Developmental Psychology of Children 3,4","DEV PSY/CHLD 3 (P),DEV PSY/CHLD 4 (P)","8799","Full Year","G","History / Social Science","None","Education, Child Development, and Family Services","Child Development","361"
"442","052840","Garfield High School","BLBNET3","Culinary Arts and Management 3,4","CUL ARTS MGMT 3,4 (P)","8762","Full Year","G","Interdisciplinary","None","Hospitality, Tourism, and Recreation","Food Service and Hospitality","361"
"443","052840","Garfield High School","BLBNET3","Culinary Arts and Management 3,4","CUL ARTS MGMT 3,4 (P)","8763","Full Year","G","Interdisciplinary","None","Hospitality, Tourism, and Recreation","Food Service and Hospitality","361"
"444","052840","Garfield High School","BNEXBJN","FOOD PREPARATION AND NUTRITION 1,2","FOOD PRE/NUTR 1 (P),FOOD PRE/NUTR 2 (P)","1165","Full Year","G","Interdisciplinary","None","Hospitality, Tourism, and Recreation","Food Service and Hospitality","361"
"445","052840","Garfield High School","BNEXBJN","FOOD PREPARATION AND NUTRITION 1,2","FOOD PRE/NUTR 1 (P),FOOD PRE/NUTR 2 (P)","1166","Full Year","G","Interdisciplinary","None","Hospitality, Tourism, and Recreation","Food Service and Hospitality","361"
"446","052840","Garfield High School","P26LBG","Culinary Arts and Management 1,2","CUL ARTS MGMT 1,2 (P),CUL ART MG 1-2 (P)","8760","Full Year","G","Science – Integrated Science","None","Hospitality, Tourism, and Recreation","Food Science, Dietetics and Nutrition","361"
"447","052840","Garfield High School","P26LBG","Culinary Arts and Management 1,2","CUL ARTS MGMT 1,2 (P),CUL ART MG 1-2 (P)","8761","Full Year","G","Science – Integrated Science","None","Hospitality, Tourism, and Recreation","Food Science, Dietetics and Nutrition","361"
"448","052840","Garfield High School","P26LBG","Culinary Arts and Management 1,2","CUL ARTS MGMT 1,2 (P),CUL ART MG 1-2 (P)","8446","Full Year","G","Science – Integrated Science","None","Hospitality, Tourism, and Recreation","Food Science, Dietetics and Nutrition","361"
"449","052840","Garfield High School","PD3KXH","Earth Science 1/2","EARTH SCIENCE 1,2 (P)","6023","Full Year","G","Science – Physical Sciences","None","","","361"
"450","052840","Garfield High School","PD3KXH","Earth Science 1/2","EARTH SCIENCE 1,2 (P)","6024","Full Year","G","Science – Physical Sciences","None","","","361"
"451","052840","Garfield High School","DQHQYDT","Contemporary Voices in Lit 1,2","CON VOC LT 1,2(P),CON VOC LT 1P,CON VOC LT 2P","1612","Full Year","B","English","None","","","361"
"452","052840","Garfield High School","DQHQYDT","Contemporary Voices in Lit 1,2","CON VOC LT 1,2(P),CON VOC LT 1P,CON VOC LT 2P","1613","Full Year","B","English","None","","","361"
"453","052840","Garfield High School","DBGD4T3","English Literature 1,2","ENG LIT 1, 2 (P)","1641","Full Year","B","English","None","","","361"
"454","052840","Garfield High School","DBGD4T3","English Literature 1,2","ENG LIT 1, 2 (P)","1642","Full Year","B","English","None","","","361"
"455","052840","Garfield High School","BGF9XTA","World Literature 1,2","WORLD LIT 1 (P),WORLD LIT 2(P)","1705","Full Year","B","English","None","","","361"
"456","052840","Garfield High School","BGF9XTA","World Literature 1,2","WORLD LIT 1 (P),WORLD LIT 2(P)","1706","Full Year","B","English","None","","","361"
"457","052840","Garfield High School","AD8CRHB","American Govt in World Affairs","AM GOVT W/A (P)","6761","Half Year","A","Civics / American Government","None","","","361"
"458","052840","Garfield High School","QMJQXZ","Big History Project World History ","BIG HISTORY 1P,BIG HISTORY 2P,BIG HISTORY 1,2 (P)","6691","Full Year","A","World History / Cultures / Historical Geography","None","","","361"
"459","052840","Garfield High School","QMJQXZ","Big History Project World History ","BIG HISTORY 1P,BIG HISTORY 2P,BIG HISTORY 1,2 (P)","6692","Full Year","A","World History / Cultures / Historical Geography","None","","","361"
"460","052840","Garfield High School","G8B4G2","Global Polit Econ Decisions 1,2","GLOPED 1,2(P)","6649","Full Year","A","World History / Cultures / Historical Geography","None","","","361"
"461","052840","Garfield High School","G8B4G2","Global Polit Econ Decisions 1,2","GLOPED 1,2(P)","6650","Full Year","A","World History / Cultures / Historical Geography","None","","","361"
"462","052840","Garfield High School","CQGJ7DH","Spanish for Spanish Speakers 1,2","SP SPKRS 1-2 (P)","2345","Full Year","E","LOTE Level 1","None","","","361"
"463","052840","Garfield High School","CQGJ7DH","Spanish for Spanish Speakers 1,2","SP SPKRS 1-2 (P)","2346","Full Year","E","LOTE Level 1","None","","","361"
"464","052840","Garfield High School","BG9QZRH","Spanish for Spanish Speakers 5,6","SP SPKRS 5, 6 (P),SP SPKRS 5P,SP SPKRS 6P","2349","Full Year","E","LOTE Level 3","None","","","361"
"465","052840","Garfield High School","BG9QZRH","Spanish for Spanish Speakers 5,6","SP SPKRS 5, 6 (P),SP SPKRS 5P,SP SPKRS 6P","2350","Full Year","E","LOTE Level 3","None","","","361"
"466","052840","Garfield High School","WA7WRK","Spanish 7,8","SPN 7, 8 (P)","2327","Full Year","E","LOTE Level 4+","None","","","361"
"467","052840","Garfield High School","WA7WRK","Spanish 7,8","SPN 7, 8 (P)","2328","Full Year","E","LOTE Level 4+","None","","","361"
"468","052840","Garfield High School","DNR9MK4","Music Appreciation 1,2","MUSIC APPR 1,2 (P)","5381","Full Year","F","Music","None","","","361"
"469","052840","Garfield High School","DNR9MK4","Music Appreciation 1,2","MUSIC APPR 1,2 (P)","5382","Full Year","F","Music","None","","","361"
"470","052840","Garfield High School","CBG3YE","Color and Design 1,2","COL & DES 1,2(P)","0241","Full Year","F","Visual Arts","None","","","361"
"471","052840","Garfield High School","CBG3YE","Color and Design 1,2","COL & DES 1,2(P)","0242","Full Year","F","Visual Arts","None","","","361"
"472","052850","Herbert Hoover High School","LP29JT","Introductions to Ethnic Studies","INTR ETH STUDIES 1P,INTR ETH STUDIES 2P,INTR ETH STUDIES 1,2 (P)","6736","Full Year","G","History / Social Science","None","","","338"
"473","052850","Herbert Hoover High School","LP29JT","Introductions to Ethnic Studies","INTR ETH STUDIES 1P,INTR ETH STUDIES 2P,INTR ETH STUDIES 1,2 (P)","6737","Full Year","G","History / Social Science","None","","","338"
"474","052850","Herbert Hoover High School","CNHG43","Architectural Design 1,2","ARCHIT DESIGN 1,2 (P)","3695","Full Year","G","Interdisciplinary","None","Engineering and Architecture","Architectural Design","338"
"475","052850","Herbert Hoover High School","CNHG43","Architectural Design 1,2","ARCHIT DESIGN 1,2 (P)","3696","Full Year","G","Interdisciplinary","None","Engineering and Architecture","Architectural Design","338"
"476","052850","Herbert Hoover High School","DK9ELZ","Architectural Design 1,2 Honors","ARCHIT DES 1,2 HRS(HP)","3687","Full Year","G","Interdisciplinary","Honors","Engineering and Architecture","Architectural Design","338"
"477","052850","Herbert Hoover High School","DK9ELZ","Architectural Design 1,2 Honors","ARCHIT DES 1,2 HRS(HP)","3688","Full Year","G","Interdisciplinary","Honors","Engineering and Architecture","Architectural Design","338"
"478","052850","Herbert Hoover High School","JZH42D","Cybersecurity 3,4","CYBERSECURITY 3,4 (P)","8179","Full Year","G","Interdisciplinary","None","Information and Communication Technologies","Software and Systems Development","338"
"479","052850","Herbert Hoover High School","JZH42D","Cybersecurity 3,4","CYBERSECURITY 3,4 (P)","8180","Full Year","G","Interdisciplinary","None","Information and Communication Technologies","Software and Systems Development","338"
"480","052850","Herbert Hoover High School","L9RXJF","Developing Future Mental and Behavioral Health Professionals Through Mentorships and Internships","UCCI MENTAL BEHAV HLTH 1,2 (P)","2529","Full Year","G","Interdisciplinary","None","Health Science and Medical Technology","Mental and Behavioral Health","338"
